Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
95,1.0,32,0.01,0.7333333333333333,1.0,0.18169720544579793,1.4071629267201915,0.1793872207671221,0.061395922568430655
95,1.0,32,0.01,0.7333333333333333,2.333333333333333,0.17688606817483876,0.43516547808691963,0.1793872207671221,0.053955769756310126
95,1.0,32,0.01,0.7333333333333333,3.6666666666666665,0.1845634148838161,0.25800193692585094,0.1793872207671221,0.05611070051097023
95,1.0,32,0.01,0.7333333333333333,5.0,0.1956187941447436,0.1822606549042463,0.1793872207671221,0.04491800153450716
128,1.0,32,0.01,0.7333333333333333,1.0,0.17422458798239326,1.659886662207223,0.1793872207671221,0.05480641638109872
128,1.0,32,0.01,0.7333333333333333,2.333333333333333,0.1760671511925479,0.5119511814124572,0.1793872207671221,0.06729626224483184
128,1.0,32,0.01,0.7333333333333333,3.6666666666666665,0.20380796396765277,0.30349207643104265,0.1793872207671221,0.03242594876023279
128,1.0,32,0.01,0.7333333333333333,5.0,0.20513870406387558,0.214430532790064,0.1793872207671221,0.04163299171610302
30,1.0,32,0.01,1.3666666666666667,1.0,0.17678370355205242,0.7469186303720139,0.1793872207671221,0.0640324293765149
30,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.18487050875217526,0.2322663606463094,0.1793872207671221,0.04830213450509327
30,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.2007370252840618,0.13759848022257684,0.1793872207671221,0.02030348306830059
30,1.0,32,0.01,1.3666666666666667,5.0,0.19705189886375274,0.09708006680802381,0.1793872207671221,0.032604051136465015
63,1.0,32,0.01,1.3666666666666667,1.0,0.18067355921793427,1.121954401612854,0.1793872207671221,0.04278917806199447
63,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.18661070733954344,0.3479269078496843,0.1793872207671221,0.05214042149174006
63,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.18783908281297979,0.20626494064071954,0.1793872207671221,0.0738813546110813
63,1.0,32,0.01,1.3666666666666667,5.0,0.18702016583068892,0.1456623940874506,0.1793872207671221,0.04301522204806933
95,1.0,32,0.01,1.3666666666666667,1.0,0.18016173610400243,1.4071629267201915,0.1793872207671221,0.047434724751299964
95,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.1865083427167571,0.43516547808691963,0.1793872207671221,0.06501272025671534
95,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.18548469648889343,0.25800193692585094,0.1793872207671221,0.04366151814784799
95,1.0,32,0.01,1.3666666666666667,5.0,0.19131947998771626,0.1822606549042463,0.1793872207671221,0.039048323827966164
128,1.0,32,0.01,1.3666666666666667,1.0,0.1745316818507524,1.659886662207223,0.1793872207671221,0.05688119402312278
128,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.18394922714709794,0.5119511814124572,0.1793872207671221,0.053721414639048046
128,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.18067355921793427,0.30349207643104265,0.1793872207671221,0.05068634917832495
128,1.0,32,0.01,1.3666666666666667,5.0,0.19981574367898458,0.214430532790064,0.1793872207671221,0.03750682029268329
30,1.0,32,0.01,2.0,1.0,0.17975227761285695,0.7469186303720139,0.1793872207671221,0.04235775052895419
30,1.0,32,0.01,2.0,2.333333333333333,0.19111475074214357,0.2322663606463094,0.1793872207671221,0.04236723554872717
30,1.0,32,0.01,2.0,3.6666666666666665,0.1865083427167571,0.13759848022257684,0.1793872207671221,0.050135795431601266
30,1.0,32,0.01,2.0,5.0,0.1916265738560753,0.09708006680802381,0.1793872207671221,0.048483617680452507
63,1.0,32,0.01,2.0,1.0,0.1773978912887706,1.121954401612854,0.1793872207671221,0.05271604949865567
63,1.0,32,0.01,2.0,2.333333333333333,0.1823113931825161,0.3479269078496843,0.1793872207671221,0.04543789331137066
63,1.0,32,0.01,2.0,3.6666666666666665,0.18968164602313442,0.20626494064071954,0.1793872207671221,0.0600631833792402
63,1.0,32,0.01,2.0,5.0,0.1912171153649299,0.1456623940874506,0.1793872207671221,0.033167987213066415
95,1.0,32,0.01,2.0,1.0,0.17483877571911144,1.4071629267201915,0.1793872207671221,0.06698447743645272
95,1.0,32,0.01,2.0,2.333333333333333,0.17842153751663425,0.43516547808691963,0.1793872207671221,0.06072793300758708
95,1.0,32,0.01,2.0,3.6666666666666665,0.1929573139522981,0.25800193692585094,0.1793872207671221,0.035532198824796656
95,1.0,32,0.01,2.0,5.0,0.19398096018016175,0.1822606549042463,0.1793872207671221,0.0378035323716212
128,1.0,32,0.01,2.0,1.0,0.17790971440270242,1.659886662207223,0.1793872207671221,0.052054164158458066
128,1.0,32,0.01,2.0,2.333333333333333,0.18886272904084345,0.5119511814124572,0.1793872207671221,0.03731026438788285
128,1.0,32,0.01,2.0,3.6666666666666665,0.1938785955573754,0.30349207643104265,0.1793872207671221,0.03525563067399047
128,1.0,32,0.01,2.0,5.0,0.2223359606919848,0.214430532790064,0.1793872207671221,0.009294990688715738
