Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
120,0.1320957670115963,53,0.04089461880919314,0.5796091630649769,1.9336843710104583,0.18814617668133893,0.8184390679909412,0.1970612349776014,0.08536315726533913
118,0.7672891826586713,40,0.0685588290322525,1.6670985850539473,1.605327258252935,0.2494625857303716,0.8829135063853687,0.1970612349776014,0.0
115,0.9466522993187022,62,0.06852995035795556,0.3929889772743915,3.4894322729604736,0.20421742245879826,0.4340322084244158,0.1970612349776014,0.03981276781884632
63,0.4341085980874645,50,0.0037031372988921324,1.2520531693072212,4.943248978512335,0.19459514791687993,0.18834570486143246,0.1970612349776014,0.06228916592081027
100,0.9872179278230829,28,0.023950579144934758,1.6025267417774205,3.997612258901827,0.24874603337086698,0.22384952954239895,0.1970612349776014,0.004830214788480287
43,0.9479170777548512,33,0.00810756154608058,0.27526365670620734,1.1839831487066683,0.19244549083836626,0.703111873826289,0.1970612349776014,0.06288905337081686
53,0.9660660413686903,45,0.043810201623311604,1.1483209965671508,4.858227058758009,0.24936022110758527,0.1648576662456894,0.1970612349776014,3.670731906661316e-05
88,0.2908178275046629,33,0.09028588947193486,0.3386142936409231,1.4954833842182942,0.2494625857303716,0.7438795094450215,0.1970612349776014,0.0
92,0.1785694559878661,21,0.036894858049059294,1.4594529843078954,3.864375357714907,0.25202170130003076,0.19004585156933376,0.1970612349776014,0.007503826785808684
114,0.8551957778490131,49,0.013153885319123041,0.4281919579961112,4.340994155821695,0.1980755450916163,0.29725854754475556,0.1970612349776014,0.04863724555925082
32,0.9004965384303293,42,0.02587949284637694,1.0752583540982656,4.677081453818888,0.23267478759340776,0.12575298774754867,0.1970612349776014,0.008645672947919866
39,0.4052723482297026,61,0.05089911464839267,1.2858420009768272,1.1575987544529531,0.2020677653802846,0.9661224268809626,0.1970612349776014,0.05381202162787591
126,0.8475521310565608,33,0.0727538426397103,0.1189909103384898,4.732618446496296,0.6174634046473539,0.22982836931222436,0.1970612349776014,0.0023620299491575736
37,0.9767319658772022,40,0.05075184402250476,1.8054372765194673,1.7231190720491552,0.21199713379056195,0.4274114750025421,0.1970612349776014,0.03462217127807143
61,0.9837197085982006,18,0.07242989133930212,1.4222093248762304,2.457866144861708,0.254068993755758,0.23502263648739452,0.1970612349776014,0.04231331054229423
95,0.441168657865983,36,0.08684071540267893,0.6214849864499118,3.5386136948304743,0.2494625857303716,0.28642204139556854,0.1970612349776014,0.0
70,0.5865625878930302,53,0.004429751175111683,1.8996331919485367,3.4185557554677937,0.1900911045142799,0.31128657311275926,0.1970612349776014,0.06294435332935862
107,0.6889783847693378,43,0.0316608110442486,1.9771370717517238,3.2983670453979976,0.20411505783601191,0.36469059222173744,0.1970612349776014,0.04313129108722396
112,0.39061541089618246,40,0.08873230008265871,1.0657780507868746,4.943835286450417,0.7327259699048009,0.2280846519355145,0.1970612349776014,0.025388512081248593
40,0.2282034497364337,22,0.02929427249073367,0.44376235236614636,1.5210338516458903,0.19459514791687993,0.37914552338542357,0.1970612349776014,0.06532038750310794
85,0.8325625247768252,17,0.09852124046800038,1.8909034146188681,1.2049771177085127,0.316613778278227,0.6916097245360174,0.1970612349776014,0.02728166338451614
83,0.8943487124203022,41,0.015838338135568123,1.5443943904515434,3.1645096822845846,0.19592588801310262,0.3245061149714953,0.1970612349776014,0.04949489677452597
109,0.5685963891254596,38,0.048965435174801744,0.8904662521142028,4.479753890441391,0.24506090695055793,0.24384455068469568,0.1970612349776014,0.0033880186354646805
83,0.27252830035818987,58,0.05240941170972942,0.41477528651956375,2.773785806980912,0.19592588801310262,0.45619137113588804,0.1970612349776014,0.07516272861179707
103,0.6911252616870717,48,0.08089727910348835,0.51052624185555,2.1508496513744744,0.32490531272392265,0.6255807748671319,0.1970612349776014,0.01673418805943412
