Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
100,1,20,0.001,2,1.27,0.23904777649198217,0.9951764732389409,0.19722770636101078,0.021507169220357114
100,1,20,0.001,2,1.27,0.23193916349809884,0.9951764732389409,0.19722770636101078,0.010089831668909477
100,1,20,0.001,2,1.27,0.27541742436766403,0.9951764732389409,0.19722770636101078,0.012116503765611353
100,1,20,0.001,2,1.27,0.19176723425359565,0.9951764732389409,0.19722770636101078,0.001114165505898268
100,1,20,0.001,2,1.27,0.3131096048933708,0.9951764732389409,0.19722770636101078,0.005700061383006383
100,1,20,0.001,2,1.27,0.17540089270953874,0.9951764732389409,0.19722770636101078,0.021672554123285392
100,1,20,0.001,2,1.27,0.2395437262357415,0.9951764732389409,0.19722770636101078,0.0013085696185596851
100,1,20,0.001,2,1.27,0.31608530335592655,0.9951764732389409,0.19722770636101078,0.00768418836713336
100,1,20,0.001,2,1.27,0.2901306000991899,0.9951764732389409,0.19722770636101078,0.005185585224008582
100,1,20,0.001,2,1.27,0.21160522400396764,0.9951764732389409,0.19722770636101078,0.009330536668476663
100,1,20,0.001,2,1.27,0.17011076210943954,0.9951764732389409,0.19722770636101078,0.01842990336111308
100,1,20,0.001,2,1.27,0.22714498264175897,0.9951764732389409,0.19722770636101078,0.014801149554186266
100,1,20,0.001,2,1.27,0.22747561580426512,0.9951764732389409,0.19722770636101078,0.010338339392937823
100,1,20,0.001,2,1.27,0.41626715159530503,0.9951764732389409,0.19722770636101078,0.00960216139008907
100,1,20,0.001,2,1.27,0.31839973549347,0.9951764732389409,0.19722770636101078,0.00024764698475654434
100,1,20,0.001,2,1.27,0.21210117374772686,0.9951764732389409,0.19722770636101078,0.004809811050515089
100,1,20,0.001,2,1.27,0.3248470821623409,0.9951764732389409,0.19722770636101078,0.008922054402656698
100,1,20,0.001,2,1.27,0.1801950735658786,0.9951764732389409,0.19722770636101078,0.0038181164467109008
100,1,20,0.001,2,1.27,0.20317407836005952,0.9951764732389409,0.19722770636101078,0.017752009703236815
100,1,20,0.001,2,1.27,0.18465862125971233,0.9951764732389409,0.19722770636101078,0.011272610391041216
100,1,20,0.001,2,0.51,0.27343362539262683,9.675829773337366,0.19722770636101078,0.0036883907421835227
100,1,20,0.001,2,0.51,0.2598776657298727,9.675829773337366,0.19722770636101078,0.015579380818597444
100,1,20,0.001,2,0.51,0.22334270127293765,9.675829773337366,0.19722770636101078,0.027445040567871504
100,1,20,0.001,2,0.51,0.31625061993717973,9.675829773337366,0.19722770636101078,0.0012382349237827217
100,1,20,0.001,2,0.51,0.24103157546701937,9.675829773337366,0.19722770636101078,0.014818856190633611
100,1,20,0.001,2,0.51,0.2459910729046123,9.675829773337366,0.19722770636101078,0.01779898147492348
100,1,20,0.001,2,0.51,0.21011737477268966,9.675829773337366,0.19722770636101078,0.0207390209017006
100,1,20,0.001,2,0.51,0.24648702264837163,9.675829773337366,0.19722770636101078,0.015071298722761306
100,1,20,0.001,2,0.51,0.169118862621921,9.675829773337366,0.19722770636101078,0.025350738956961064
100,1,20,0.001,2,0.51,0.3007108612993883,9.675829773337366,0.19722770636101078,0.009413413564070494
100,1,20,0.001,2,0.51,0.23177384691684577,9.675829773337366,0.19722770636101078,0.019767369226652842
100,1,20,0.001,2,0.51,0.34237063977516946,9.675829773337366,0.19722770636101078,0.008452336685789819
100,1,20,0.001,2,0.51,0.17622747561580432,9.675829773337366,0.19722770636101078,0.02043985252339242
100,1,20,0.001,2,0.51,0.1704413952719458,9.675829773337366,0.19722770636101078,0.009991461466424295
100,1,20,0.001,2,0.51,0.3294759464374277,9.675829773337366,0.19722770636101078,0.00048312065695554907
100,1,20,0.001,2,0.51,0.2466523392296247,9.675829773337366,0.19722770636101078,0.019039798616521497
100,1,20,0.001,2,0.51,0.24880145478591498,9.675829773337366,0.19722770636101078,0.01705837681296285
100,1,20,0.001,2,0.51,0.1644899983468342,9.675829773337366,0.19722770636101078,0.028832798199431825
